Peak Number,Amplitude,Period (ns),Frequency (Hz),Energy (eV), Photons Flux in J/s
10435,49,0.0006000063158557722,9999894736845.174,0.8287269,6.043525587610613e+21
10436,47,0.0006000063158557722,9999894736845.174,0.8312247,5.560244907551788e+21
10437,68,0.00040000421057051483,14999842105267.762,0.1879142,7.759339807611126e+21
10438,66,0.00040000421057051483,14999842105267.762,0.1825631,7.309620285889721e+21
10439,59,0.0006000063158557722,9999894736845.174,0.8272824,8.7619794129415e+21
10440,58,0.0006000063158566604,9999894736830.371,0.8263980,8.467480248543188e+21
10441,60,0.001000010526426287,5999936842107.1045,0.8263980,1.5102521251838265e+22
10442,60,0.00040000421057051483,14999842105267.762,0.1922475,6.041008500735306e+21
10443,63,0.0006000063158557722,9999894736845.174,0.8192291,9.990317808091012e+21
10444,57,0.000400004210571403,14999842105234.455,0.1512297,5.452010171925719e+21
10445,45,0.0006000063158557722,9999894736845.174,0.7985357,5.097100922495415e+21
10446,53,0.001000010526426287,5999936842107.1045,0.7985357,1.1784161721226023e+22
10447,69,0.0006000063158557722,9999894736845.174,0.8061713,1.1983850613333664e+22
10448,55,0.0006000063158557722,9999894736845.174,0.7967135,7.614187797801793e+21
10449,63,0.000400004210571403,14999842105234.455,0.1281986,6.660211872075463e+21
10450,59,0.0006000063158557722,9999894736845.174,0.7722646,8.7619794129415e+21
10451,67,0.0006000063158557722,9999894736845.174,0.7347624,1.1299202983250329e+22
10452,64,0.001000010526426287,5999936842107.1045,0.7347624,1.7183313068758204e+22
10453,63,0.0006000063158566604,9999894736830.371,0.7746602,9.990317808105801e+21
10454,55,0.00040000421057051483,14999842105267.762,0.1099853,5.076125198534528e+21
10455,55,0.00040000421057051483,14999842105267.762,0.1138831,5.076125198534528e+21
10456,63,0.0008000084211410297,7499921052633.881,0.1138831,1.332042374412135e+22
10457,60,0.0008000084211410297,7499921052633.881,0.1138831,1.2082017001470612e+22
10458,84,0.0010000105264271753,5999936842101.775,0.1138831,2.960094165362929e+22
10459,65,0.0006000063158557722,9999894736845.174,0.7484202,1.0634692048169445e+22
10460,49,0.00040000421057051483,14999842105267.762,0.1051498,4.029017058407075e+21
10461,45,0.00040000421057051483,14999842105267.762,0.1233409,3.3980672816636095e+21
10462,62,0.00040000421057051483,14999842105267.762,0.1121720,6.45045463245181e+21
10463,55,0.0006000063158566604,9999894736830.371,0.7637891,7.614187797813063e+21
10464,75,0.00040000421057051483,14999842105267.762,0.1017853,9.439075782398915e+21
10465,56,0.00040000421057051483,14999842105267.762,0.0704697,5.2623896273072e+21
10466,60,0.0006000063158557722,9999894736845.174,0.6927269,9.06151275110296e+21
10467,57,0.00040000421057051483,14999842105267.762,0.0132031,5.452010171913614e+21
10468,62,0.00040000421057051483,14999842105267.762,3.8717742,6.45045463245181e+21
10469,62,0.0008000084211419178,7499921052625.554,3.8717742,1.2900909264917945e+22
10470,64,0.0008000084211410297,7499921052633.881,3.8717742,1.3746650455006564e+22
10471,62,0.00040000421057051483,14999842105267.762,3.8616853,6.45045463245181e+21
10472,84,0.00040000421057051483,14999842105267.762,3.7948542,1.1840376661441199e+22
10473,63,0.00040000421057051483,14999842105267.762,3.8160053,6.660211872060675e+21
10474,64,0.00040000421057051483,14999842105267.762,3.8072319,6.873325227503282e+21
10475,57,0.000400004210571403,14999842105234.455,3.7942498,5.452010171925719e+21
10476,51,0.0012000126317115445,4999947368422.587,3.7942498,1.3093885925343776e+22
10477,61,0.00040000421057051483,14999842105267.762,3.8143253,6.244053508676687e+21
10478,62,0.0006000063158557722,9999894736845.174,0.4601180,9.675681948677716e+21
10479,61,0.00040000421057051483,14999842105267.762,3.7843164,6.244053508676687e+21
10480,58,0.000400004210571403,14999842105234.455,3.7736631,5.644986832366303e+21
10481,66,0.0006000063158557722,9999894736845.174,0.5178647,1.0964430428834581e+22
10482,43,0.0008000084211410297,7499921052633.881,0.5178647,6.205458176588656e+21
10483,81,0.00040000421057051483,14999842105267.762,3.7970986,1.1009737992590095e+22
10484,61,0.0006000063158557722,9999894736845.174,0.5341224,9.366080263015031e+21
10485,62,0.000400004210571403,14999842105234.455,3.8150942,6.450454632466133e+21
10486,69,0.0006000063158557722,9999894736845.174,0.5292335,1.1983850613333664e+22
10487,58,0.0006000063158557722,9999894736845.174,0.5544468,8.467480248530655e+21
10488,65,0.00040000421057051483,14999842105267.762,3.8213653,7.08979469877963e+21
10489,67,0.00040000421057051483,14999842105267.762,3.8204764,7.532801988833552e+21
10490,60,0.0006000063158557722,9999894736845.174,0.5303313,9.06151275110296e+21
10491,55,0.0006000063158566604,9999894736830.371,0.5283046,7.614187797813063e+21
10492,64,0.00040000421057051483,14999842105267.762,3.8357164,6.873325227503282e+21
10493,67,0.0006000063158557722,9999894736845.174,0.5598646,1.1299202983250329e+22
10494,62,0.0008000084211410297,7499921052633.881,0.5598646,1.290090926490362e+22
10495,66,0.0012000126317124327,4999947368418.887,0.5598646,2.192886085768539e+22
10496,61,0.0006000063158557722,9999894736845.174,0.4698958,9.366080263015031e+21
10497,58,0.00040000421057051483,14999842105267.762,3.7477164,5.644986832353769e+21
10498,54,0.0006000063158557722,9999894736845.174,0.3745002,7.339825328393398e+21
10499,61,0.0006000063158566604,9999894736830.371,0.3516335,9.366080263028895e+21
10500,57,0.00040000421057051483,14999842105267.762,3.6464631,5.452010171913614e+21
10501,57,0.00040000421057051483,14999842105267.762,3.5916630,5.452010171913614e+21
10502,60,0.00040000421057051483,14999842105267.762,3.5702631,6.041008500735306e+21
10503,76,0.0006000063158557722,9999894736845.174,0.2951402,1.4538693791769638e+22
10504,60,0.00040000421057051483,14999842105267.762,3.5821031,6.041008500735306e+21
10505,73,0.0006000063158557722,9999894736845.174,0.2333758,1.3413555958507687e+22
10506,53,0.000400004210571403,14999842105234.455,3.4863653,4.7136646885008757e+21
10507,69,0.0008000084211410297,7499921052633.881,3.4863653,1.5978467484444884e+22
10508,72,0.00040000421057051483,14999842105267.762,3.3739875,8.699052241058841e+21
10509,58,0.001000010526426287,5999936842107.1045,3.3739875,1.4112467080884422e+22
10510,71,0.0006000063158566604,9999894736830.371,0.1961846,1.2688634938438233e+22
10511,66,0.0006000063158557722,9999894736845.174,0.2858957,1.0964430428834581e+22
10512,46,0.0006000063158557722,9999894736845.174,0.2607402,5.326155828148295e+21
10513,64,0.0008000084211410297,7499921052633.881,0.2607402,1.3746650455006564e+22
10514,65,0.00040000421057051483,14999842105267.762,3.6674098,7.08979469877963e+21
10515,59,0.000400004210571403,14999842105234.455,3.6561653,5.841319608640637e+21
10516,65,0.00040000421057051483,14999842105267.762,3.6530986,7.08979469877963e+21
10517,62,0.0006000063158557722,9999894736845.174,0.2578513,9.675681948677716e+21
10518,74,0.0006000063158557722,9999894736845.174,0.1908735,1.3783567729177724e+22
10519,79,0.00040000421057051483,14999842105267.762,3.4996765,1.0472759459191401e+22
10520,58,0.0006000063158557722,9999894736845.174,0.2493847,8.467480248530655e+21
10521,65,0.000400004210571403,14999842105234.455,3.4988098,7.089794698795373e+21
10522,71,0.0006000063158557722,9999894736845.174,0.1916958,1.2688634938419449e+22
10523,62,0.0006000063158557722,9999894736845.174,0.2476068,9.675681948677716e+21
10524,58,0.0006000063158557722,9999894736845.174,0.3450958,8.467480248530655e+21
10525,65,0.0006000063158557722,9999894736845.174,0.3285846,1.0634692048169445e+22
10526,45,0.000400004210571403,14999842105234.455,3.5761653,3.3980672816711546e+21
10527,65,0.0006000063158557722,9999894736845.174,0.2543402,1.0634692048169445e+22
10528,60,0.00040000421057051483,14999842105267.762,3.5500986,6.041008500735306e+21
10529,69,0.00040000421057051483,14999842105267.762,3.5280098,7.989233742222442e+21
10530,60,0.0006000063158557722,9999894736845.174,0.1944290,9.06151275110296e+21
10531,64,0.00040000421057051483,14999842105267.762,3.5589431,6.873325227503282e+21
10532,55,0.0010000105264271753,5999936842101.775,3.5589431,1.269031299634759e+22
10533,60,0.0006000063158557722,9999894736845.174,0.2703847,9.06151275110296e+21
10534,62,0.0006000063158557722,9999894736845.174,0.2452291,9.675681948677716e+21
10535,51,0.00040000421057051483,14999842105267.762,3.5348764,4.3646286417812584e+21
10536,68,0.0008000084211419178,7499921052625.554,3.5348764,1.5518679615239482e+22
10537,56,0.001000010526426287,5999936842107.1045,3.5348764,1.3155974068268e+22
10538,54,0.0006000063158557722,9999894736845.174,0.1977847,7.339825328393398e+21
10539,64,0.0006000063158557722,9999894736845.174,0.1652291,1.0309987841254923e+22
10540,63,0.00040000421057051483,14999842105267.762,3.4838542,6.660211872060675e+21
10541,57,0.0010000105264271753,5999936842101.775,3.4838542,1.363002542979614e+22
10542,68,0.00040000421057051483,14999842105267.762,3.5239653,7.759339807611126e+21
10543,68,0.00040000421057051483,14999842105267.762,3.5437209,7.759339807611126e+21
10544,70,0.00040000421057051483,14999842105267.762,3.5421653,8.2224837926675e+21
10545,48,0.0008000084211410297,7499921052633.881,3.5421653,7.732490880941192e+21
10546,49,0.0006000063158566604,9999894736830.371,0.2556068,6.043525587619559e+21
10547,43,0.0006000063158557722,9999894736845.174,0.2563846,4.654093632441492e+21
10548,69,0.001000010526426287,5999936842107.1045,0.2563846,1.9973084355556106e+22
10549,64,0.00040000421057051483,14999842105267.762,3.5790987,6.873325227503282e+21
10550,73,0.0010000105264271753,5999936842101.775,3.5790987,2.2355926597532666e+22
10551,64,0.0006000063158557722,9999894736845.174,0.3280291,1.0309987841254923e+22
10552,59,0.0006000063158557722,9999894736845.174,0.3003180,8.7619794129415e+21
10553,68,0.00040000421057051483,14999842105267.762,3.5393653,7.759339807611126e+21
10554,58,0.00040000421057051483,14999842105267.762,3.5458542,5.644986832353769e+21
10555,59,0.000400004210571403,14999842105234.455,3.5078320,5.841319608640637e+21
10556,82,0.0012000126317115445,4999947368422.587,3.5078320,3.3849784299120167e+22
10557,55,0.00040000421057051483,14999842105267.762,3.5452320,5.076125198534528e+21
10558,56,0.0006000063158557722,9999894736845.174,0.2784291,7.8935844409608e+21
10559,74,0.0010000105264271753,5999936842101.775,0.2784291,2.2972612881983274e+22
10560,47,0.00040000421057051483,14999842105267.762,3.5663431,3.7068299383678587e+21
10561,75,0.00040000421057051483,14999842105267.762,3.5735875,9.439075782398915e+21
10562,74,0.001000010526426287,5999936842107.1045,3.5735875,2.2972612881962873e+22
10563,47,0.00040000421057051483,14999842105267.762,3.5000097,3.7068299383678587e+21
10564,55,0.0006000063158566604,9999894736830.371,0.1089180,7.614187797813063e+21
10565,59,0.00040000421057051483,14999842105267.762,3.3718764,5.841319608627667e+21
10566,61,0.00040000421057051483,14999842105267.762,3.3933430,6.244053508676687e+21
10567,58,0.0006000063158557722,9999894736845.174,0.0306736,8.467480248530655e+21
10568,57,0.0006000063158557722,9999894736845.174,0.0306736,8.178015257870421e+21
10569,71,0.0006000063158566604,9999894736830.371,0.0306736,1.2688634938438233e+22
10570,66,0.00040000421057051483,14999842105267.762,3.1796765,7.309620285889721e+21
10571,59,0.00040000421057051483,14999842105267.762,3.2200320,5.841319608627667e+21
10572,59,0.0006000063158557722,9999894736845.174,3.2200320,8.7619794129415e+21
10573,56,0.00040000421057051483,14999842105267.762,3.2173208,5.2623896273072e+21
10574,60,0.0006000063158557722,9999894736845.174,3.2173208,9.06151275110296e+21
10575,53,0.0006000063158566604,9999894736830.371,3.2173208,7.070497032746081e+21
10576,56,0.0006000063158557722,9999894736845.174,3.2173208,7.8935844409608e+21
10577,48,0.00040000421057051483,14999842105267.762,3.0371875,3.866245440470596e+21
10578,59,0.00040000421057051483,14999842105267.762,3.1380764,5.841319608627667e+21
10579,63,0.0008000084211410297,7499921052633.881,3.1380764,1.332042374412135e+22
10580,65,0.0006000063158566604,9999894736830.371,3.1380764,1.0634692048185188e+22
10581,62,0.0008000084211410297,7499921052633.881,3.1380764,1.290090926490362e+22
10582,67,0.00040000421057051483,14999842105267.762,3.0741431,7.532801988833552e+21
10583,65,0.0006000063158557722,9999894736845.174,3.0741431,1.0634692048169445e+22
10584,58,0.00040000421057051483,14999842105267.762,3.0238098,5.644986832353769e+21
10585,59,0.00040000421057051483,14999842105267.762,2.9369208,5.841319608627667e+21
10586,49,0.0006000063158566604,9999894736830.371,2.9369208,6.043525587619559e+21
10587,61,0.0008000084211410297,7499921052633.881,2.9369208,1.2488107017353373e+22
10588,66,0.00040000421057051483,14999842105267.762,3.0458542,7.309620285889721e+21
10589,71,0.0008000084211410297,7499921052633.881,3.0458542,1.6918179917892598e+22
10590,83,0.0006000063158566604,9999894736830.371,3.0458542,1.7340211484011304e+22
10591,72,0.00040000421057051483,14999842105267.762,3.0013875,8.699052241058841e+21
10592,63,0.00040000421057051483,14999842105267.762,2.9374097,6.660211872060675e+21
10593,54,0.00040000421057051483,14999842105267.762,2.9132098,4.893216885595597e+21
10594,58,0.00040000421057051483,14999842105267.762,2.8596542,5.644986832353769e+21
10595,48,0.0012000126317124327,4999947368418.887,2.8596542,1.1598736321420372e+22
10596,66,0.0006000063158557722,9999894736845.174,2.8596542,1.0964430428834581e+22
10597,57,0.0006000063158557722,9999894736845.174,2.8596542,8.178015257870421e+21
10598,74,0.0006000063158557722,9999894736845.174,2.8596542,1.3783567729177724e+22
10599,56,0.00040000421057051483,14999842105267.762,2.6787209,5.2623896273072e+21
10600,55,0.00040000421057051483,14999842105267.762,2.5937209,5.076125198534528e+21
10601,66,0.0006000063158566604,9999894736830.371,2.5937209,1.0964430428850811e+22
10602,48,0.0008000084211410297,7499921052633.881,2.5937209,7.732490880941192e+21
10603,67,0.0008000084211410297,7499921052633.881,2.5937209,1.5065603977667104e+22
10604,64,0.00040000421057051483,14999842105267.762,2.6045875,6.873325227503282e+21
10605,68,0.00040000421057051483,14999842105267.762,2.5914764,7.759339807611126e+21
10606,65,0.0006000063158566604,9999894736830.371,2.5914764,1.0634692048185188e+22
10607,69,0.00040000421057051483,14999842105267.762,2.5999432,7.989233742222442e+21
10608,64,0.0006000063158557722,9999894736845.174,2.5999432,1.0309987841254923e+22
10609,80,0.001000010526426287,5999936842107.1045,2.5999432,2.6848926669934694e+22
10610,61,0.00040000421057051483,14999842105267.762,2.5610097,6.244053508676687e+21
10611,60,0.000400004210571403,14999842105234.455,2.6248543,6.041008500748719e+21
10612,63,0.00040000421057051483,14999842105267.762,2.7179652,6.660211872060675e+21
10613,70,0.0008000084211410297,7499921052633.881,2.7179652,1.6444967585335e+22
10614,60,0.0006000063158557722,9999894736845.174,2.7179652,9.06151275110296e+21
10615,57,0.00040000421057051483,14999842105267.762,2.5820542,5.452010171913614e+21
10616,66,0.000400004210571403,14999842105234.455,2.5924987,7.30962028590595e+21
10617,51,0.0006000063158557722,9999894736845.174,2.5924987,6.546942962671888e+21
10618,58,0.0008000084211410297,7499921052633.881,2.5924987,1.1289973664707538e+22
10619,57,0.00040000421057051483,14999842105267.762,2.5936765,5.452010171913614e+21
10620,63,0.00040000421057051483,14999842105267.762,2.6928763,6.660211872060675e+21
10621,64,0.0008000084211419178,7499921052625.554,2.6928763,1.3746650455021827e+22
10622,75,0.0006000063158557722,9999894736845.174,2.6928763,1.4158613673598375e+22
10623,69,0.0006000063158557722,9999894736845.174,2.6928763,1.1983850613333664e+22
10624,63,0.00040000421057051483,14999842105267.762,2.7076987,6.660211872060675e+21
10625,61,0.00040000421057051483,14999842105267.762,2.7316320,6.244053508676687e+21
10626,68,0.0012000126317124327,4999947368418.887,2.7316320,2.327801942285061e+22
10627,65,0.0008000084211410297,7499921052633.881,2.7316320,1.417958939755926e+22
10628,55,0.00040000421057051483,14999842105267.762,2.9283875,5.076125198534528e+21
10629,62,0.0008000084211410297,7499921052633.881,2.9283875,1.290090926490362e+22
10630,66,0.0006000063158566604,9999894736830.371,2.9283875,1.0964430428850811e+22
10631,65,0.0006000063158557722,9999894736845.174,2.9283875,1.0634692048169445e+22
10632,61,0.0008000084211410297,7499921052633.881,2.9283875,1.2488107017353373e+22
10633,62,0.001000010526426287,5999936842107.1045,2.9283875,1.6126136581129526e+22
10634,58,0.0006000063158566604,9999894736830.371,2.9283875,8.467480248543188e+21
10635,75,0.0008000084211410297,7499921052633.881,2.9283875,1.887815156479783e+22
10636,63,0.001000010526426287,5999936842107.1045,2.9283875,1.6650529680151686e+22
10637,59,0.0006000063158557722,9999894736845.174,2.9283875,8.7619794129415e+21
10638,65,0.000400004210571403,14999842105234.455,2.9845208,7.089794698795373e+21
10639,54,0.0006000063158557722,9999894736845.174,2.9845208,7.339825328393398e+21
